,9.063561,45.545106
,9.066123,45.545105
,9.068685,45.545103
,9.071247,45.545102
,9.073809,45.545100
,9.076371,45.545098
,9.078933,45.545097
,9.081495,45.545095
,9.084057,45.545093
,9.086619,45.545091
,9.089181,45.545089
,9.091743,45.545087
,9.094305,45.545085
,9.096867,45.545083
,9.099429,45.545081
,9.101991,45.545078
,9.104553,45.545076
,9.107115,45.545074
,9.109677,45.545071
,9.112239,45.545069
,9.114801,45.545066
,9.117363,45.545064
,9.119925,45.545061
,9.122487,45.545058
,9.125049,45.545056
,9.127611,45.545053
,9.130173,45.545050
,9.132735,45.545047
,9.135297,45.545044
,9.137859,45.545041
,9.140421,45.545038
,9.142983,45.545035
,9.145544,45.545031
,9.148106,45.545028
,9.150668,45.545025
,9.153230,45.545021
,9.155792,45.545018
,9.158354,45.545014
,9.160916,45.545011
,9.163478,45.545007
,9.166040,45.545003
,9.168602,45.545000
,9.171164,45.544996
,9.173726,45.544992
,9.176288,45.544988
,9.178850,45.544984
,9.181412,45.544980
,9.183974,45.544976
,9.186536,45.544972
,9.189098,45.544968
,9.191660,45.544963
,9.194222,45.544959
,9.196784,45.544955
,9.199346,45.544950
,9.201908,45.544946
,9.204470,45.544941
,9.207032,45.544936
,9.209594,45.544932
,9.212156,45.544927
,9.214718,45.544922
,9.217280,45.544917
,9.219842,45.544912
,9.222404,45.544908
,9.224965,45.544902
,9.227527,45.544897
,9.230089,45.544892
,9.232651,45.544887
,9.235213,45.544882
,9.237775,45.544877
,9.240337,45.544871
,9.242899,45.544866
,9.245461,45.544860
,9.248023,45.544855
,9.250585,45.544849
,9.253147,45.544844
,9.255709,45.544838
,9.258271,45.544832
,9.260833,45.544826
,9.263395,45.544820
,9.265957,45.544814
,9.268519,45.544808
,9.271081,45.544802
,9.273643,45.544796
,9.276205,45.544790
,9.278766,45.544784
,9.037940,45.543318
,9.040502,45.543317
,9.043064,45.543316
,9.045626,45.543315
,9.048188,45.543314
,9.050750,45.543313
,9.053311,45.543311
,9.055873,45.543310
,9.058435,45.543309
,9.060997,45.543308
,9.063559,45.543306
,9.066121,45.543305
,9.068683,45.543303
,9.071245,45.543302
,9.073807,45.543300
,9.076369,45.543298
,9.078930,45.543297
,9.081492,45.543295
,9.084054,45.543293
,9.086616,45.543291
,9.089178,45.543289
,9.091740,45.543287
,9.094302,45.543285
,9.096864,45.543283
,9.099426,45.543281
,9.101988,45.543278
,9.104549,45.543276
,9.107111,45.543274
,9.109673,45.543271
,9.112235,45.543269
,9.114797,45.543266
,9.117359,45.543264
,9.119921,45.543261
,9.122483,45.543258
,9.125045,45.543255
,9.127607,45.543253
,9.130168,45.543250
,9.132730,45.543247
,9.135292,45.543244
,9.137854,45.543241
,9.140416,45.543238
,9.142978,45.543234
,9.145540,45.543231
,9.148102,45.543228
,9.150664,45.543224
,9.153226,45.543221
,9.155787,45.543218
,9.158349,45.543214
,9.160911,45.543210
,9.163473,45.543207
,9.166035,45.543203
,9.168597,45.543199
,9.171159,45.543196
,9.173721,45.543192
,9.176283,45.543188
,9.178844,45.543184
,9.181406,45.543180
,9.183968,45.543176
,9.186530,45.543172
,9.189092,45.543167
,9.191654,45.543163
,9.194216,45.543159
,9.196778,45.543154
,9.199340,45.543150
,9.201901,45.543145
,9.204463,45.543141
,9.207025,45.543136
,9.209587,45.543132
,9.212149,45.543127
,9.214711,45.543122
,9.217273,45.543117
,9.219835,45.543112
,9.222396,45.543107
,9.224958,45.543102
,9.227520,45.543097
,9.230082,45.543092
,9.232644,45.543087
,9.235206,45.543082
,9.237768,45.543076
,9.240330,45.543071
,9.242891,45.543066
,9.245453,45.543060
,9.248015,45.543055
,9.250577,45.543049
,9.253139,45.543043
,9.255701,45.543038
,9.258263,45.543032
,9.260825,45.543026
,9.263386,45.543020
,9.265948,45.543014
,9.268510,45.543008
,9.271072,45.543002
,9.273634,45.542996
,9.276196,45.542990
,9.278758,45.542984
,9.037939,45.541517
,9.040501,45.541516
,9.043062,45.541515
,9.045624,45.541514
,9.048186,45.541513
,9.050748,45.541512
,9.053310,45.541511
,9.055872,45.541510
,9.058433,45.541509
,9.060995,45.541507
,9.063557,45.541506
,9.066119,45.541504
,9.068681,45.541503
,9.071242,45.541501
,9.073804,45.541500
,9.076366,45.541498
,9.078928,45.541496
,9.081490,45.541495
,9.084052,45.541493
,9.086613,45.541491
,9.089175,45.541489
,9.091737,45.541487
,9.094299,45.541485
,9.096861,45.541483
,9.099423,45.541480
,9.101984,45.541478
,9.104546,45.541476
,9.107108,45.541473
,9.109670,45.541471
,9.112232,45.541468
,9.114793,45.541466
,9.117355,45.541463
,9.119917,45.541461
,9.122479,45.541458
,9.125041,45.541455
,9.127602,45.541452
,9.130164,45.541449
,9.132726,45.541446
,9.135288,45.541443
,9.137850,45.541440
,9.140412,45.541437
,9.142973,45.541434
,9.145535,45.541431
,9.148097,45.541428
,9.150659,45.541424
,9.153221,45.541421
,9.155782,45.541417
,9.158344,45.541414
,9.160906,45.541410
,9.163468,45.541407
,9.166030,45.541403
,9.168591,45.541399
,9.171153,45.541395
,9.173715,45.541392
,9.176277,45.541388
,9.178839,45.541384
,9.181401,45.541380
,9.183962,45.541375
,9.186524,45.541371
,9.189086,45.541367
,9.191648,45.541363
,9.194210,45.541359
,9.196771,45.541354
,9.199333,45.541350
,9.201895,45.541345
,9.204457,45.541341
,9.207019,45.541336
,9.209580,45.541331
,9.212142,45.541327
,9.214704,45.541322
,9.217266,45.541317
,9.219828,45.541312
,9.222389,45.541307
,9.224951,45.541302
,9.227513,45.541297
,9.230075,45.541292
,9.232637,45.541287
,9.235198,45.541281
,9.237760,45.541276
,9.240322,45.541271
,9.242884,45.541265
,9.245445,45.541260
,9.248007,45.541254
,9.250569,45.541249
,9.253131,45.541243
,9.255693,45.541237
,9.258254,45.541232
,9.260816,45.541226
,9.263378,45.541220
,9.265940,45.541214
,9.268502,45.541208
,9.271063,45.541202
,9.273625,45.541196
,9.276187,45.541190
,9.278749,45.541183
,9.037938,45.539717
,9.040499,45.539716
,9.043061,45.539715
,9.045623,45.539714
,9.048185,45.539713
,9.050746,45.539712
,9.053308,45.539711
,9.055870,45.539710
,9.058432,45.539708
,9.060993,45.539707
,9.063555,45.539706
,9.066117,45.539704
,9.068678,45.539703
,9.071240,45.539701
,9.073802,45.539700
,9.076364,45.539698
,9.078925,45.539696
,9.081487,45.539694
,9.084049,45.539692
,9.086611,45.539691
,9.089172,45.539689
,9.091734,45.539687
,9.094296,45.539684
,9.096858,45.539682
,9.099419,45.539680
,9.101981,45.539678
,9.104543,45.539676
,9.107105,45.539673
,9.109666,45.539671
,9.112228,45.539668
,9.114790,45.539666
,9.117351,45.539663
,9.119913,45.539660
,9.122475,45.539658
,9.125037,45.539655
,9.127598,45.539652
,9.130160,45.539649
,9.132722,45.539646
,9.135284,45.539643
,9.137845,45.539640
,9.140407,45.539637
,9.142969,45.539634
,9.145531,45.539631
,9.148092,45.539627
,9.150654,45.539624
,9.153216,45.539621
,9.155777,45.539617
,9.158339,45.539614
,9.160901,45.539610
,9.163463,45.539606
,9.166024,45.539603
,9.168586,45.539599
,9.171148,45.539595
,9.173710,45.539591
,9.176271,45.539587
,9.178833,45.539583
,9.181395,45.539579
,9.183956,45.539575
,9.186518,45.539571
,9.189080,45.539567
,9.191642,45.539563
,9.194203,45.539558
,9.196765,45.539554
,9.199327,45.539549
,9.201888,45.539545
,9.204450,45.539540
,9.207012,45.539536
,9.209574,45.539531
,9.212135,45.539526
,9.214697,45.539522
,9.217259,45.539517
,9.219821,45.539512
,9.222382,45.539507
,9.224944,45.539502
,9.227506,45.539497
,9.230067,45.539492
,9.232629,45.539487
,9.235191,45.539481
,9.237753,45.539476
,9.240314,45.539471
,9.242876,45.539465
,9.245438,45.539460
,9.247999,45.539454
,9.250561,45.539449
,9.253123,45.539443
,9.255684,45.539437
,9.258246,45.539431
,9.260808,45.539426
,9.263370,45.539420
,9.265931,45.539414
,9.268493,45.539408
,9.271055,45.539402
,9.273616,45.539396
,9.276178,45.539390
,9.278740,45.539383
,9.037936,45.537917
,9.040498,45.537916
,9.043060,45.537915
,9.045621,45.537914
,9.048183,45.537913
,9.050745,45.537912
,9.053306,45.537911
,9.055868,45.537909
,9.058430,45.537908
,9.060991,45.537907
,9.063553,45.537905
,9.066115,45.537904
,9.068676,45.537903
,9.071238,45.537901
,9.073800,45.537899
,9.076361,45.537898
,9.078923,45.537896
,9.081485,45.537894
,9.084046,45.537892
,9.086608,45.537890
,9.089170,45.537888
,9.091731,45.537886
,9.094293,45.537884
,9.096855,45.537882
,9.099416,45.537880
,9.101978,45.537878
,9.104539,45.537875
,9.107101,45.537873
,9.109663,45.537871
,9.112224,45.537868
,9.114786,45.537865
,9.117348,45.537863
,9.119909,45.537860
,9.122471,45.537858
,9.125033,45.537855
,9.127594,45.537852
,9.130156,45.537849
,9.132718,45.537846
,9.135279,45.537843
,9.137841,45.537840
,9.140403,45.537837
,9.142964,45.537834
,9.145526,45.537830
,9.148088,45.537827
,9.150649,45.537824
,9.153211,45.537820
,9.155772,45.537817
,9.158334,45.537813
,9.160896,45.537810
,9.163457,45.537806
,9.166019,45.537803
,9.168581,45.537799
,9.171142,45.537795
,9.173704,45.537791
,9.176266,45.537787
,9.178827,45.537783
,9.181389,45.537779
,9.183951,45.537775
,9.186512,45.537771
,9.189074,45.537767
,9.191636,45.537762
,9.194197,45.537758
,9.196759,45.537754
,9.199320,45.537749
,9.201882,45.537745
,9.204444,45.537740
,9.207005,45.537736
,9.209567,45.537731
,9.212129,45.537726
,9.214690,45.537721
,9.217252,45.537717
,9.219814,45.537712
,9.222375,45.537707
,9.224937,45.537702
,9.227498,45.537697
,9.230060,45.537691
,9.232622,45.537686
,9.235183,45.537681
,9.237745,45.537676
,9.240307,45.537670
,9.242868,45.537665
,9.245430,45.537660
,9.247991,45.537654
,9.250553,45.537648
,9.253115,45.537643
,9.255676,45.537637
,9.258238,45.537631
,9.260800,45.537625
,9.263361,45.537620
,9.265923,45.537614
,9.268484,45.537608
,9.271046,45.537602
,9.273608,45.537595
,9.276169,45.537589
,9.278731,45.537583
,9.037935,45.536117
,9.040497,45.536116
,9.043058,45.536115
,9.045620,45.536114
,9.048181,45.536113
,9.050743,45.536112
,9.053305,45.536111
,9.055866,45.536109
,9.058428,45.536108
,9.060989,45.536107
,9.063551,45.536105
,9.066113,45.536104
,9.068674,45.536102
,9.071236,45.536101
,9.073797,45.536099
,9.076359,45.536097
,9.078920,45.536096
,9.081482,45.536094
,9.084044,45.536092
,9.086605,45.536090
,9.089167,45.536088
,9.091728,45.536086
,9.094290,45.536084
,9.096851,45.536082
,9.099413,45.536080
,9.101975,45.536077
,9.104536,45.536075
,9.107098,45.536073
,9.109659,45.536070
,9.112221,45.536068
,9.114782,45.536065
,9.117344,45.536063
,9.119906,45.536060
,9.122467,45.536057
,9.125029,45.536055
,9.127590,45.536052
,9.130152,45.536049
,9.132713,45.536046
,9.135275,45.536043
,9.137837,45.536040
,9.140398,45.536037
,9.142960,45.536033
,9.145521,45.536030
,9.148083,45.536027
,9.150644,45.536024
,9.153206,45.536020
,9.155768,45.536017
,9.158329,45.536013
,9.160891,45.536010
0.00023,9.163452,45.536006
0.00071,9.166014,45.536002
0.00033,9.168575,45.535999
,9.171137,45.535995
,9.173698,45.535991
,9.176260,45.535987
,9.178822,45.535983
,9.181383,45.535979
,9.183945,45.535975
,9.186506,45.535971
,9.189068,45.535966
,9.191629,45.535962
,9.194191,45.535958
,9.196753,45.535954
,9.199314,45.535949
,9.201876,45.535945
,9.204437,45.535940
,9.206999,45.535935
,9.209560,45.535931
,9.212122,45.535926
,9.214683,45.535921
,9.217245,45.535916
,9.219806,45.535911
,9.222368,45.535907
,9.224930,45.535901
,9.227491,45.535896
,9.230053,45.535891
,9.232614,45.535886
,9.235176,45.535881
,9.237737,45.535876
,9.240299,45.535870
,9.242860,45.535865
,9.245422,45.535859
,9.247984,45.535854
,9.250545,45.535848
,9.253107,45.535843
,9.255668,45.535837
,9.258230,45.535831
,9.260791,45.535825
,9.263353,45.535819
,9.265914,45.535813
,9.268476,45.535807
,9.271037,45.535801
,9.273599,45.535795
,9.276160,45.535789
,9.278722,45.535783
,9.037934,45.534316
,9.040495,45.534316
,9.043057,45.534315
,9.045618,45.534314
,9.048180,45.534313
,9.050741,45.534311
,9.053303,45.534310
,9.055864,45.534309
,9.058426,45.534308
,9.060987,45.534306
,9.063549,45.534305
,9.066110,45.534304
,9.068672,45.534302
,9.071233,45.534301
,9.073795,45.534299
,9.076356,45.534297
,9.078918,45.534295
,9.081479,45.534294
,9.084041,45.534292
,9.086602,45.534290
,9.089164,45.534288
,9.091725,45.534286
,9.094287,45.534284
,9.096848,45.534282
,9.099410,45.534279
,9.101971,45.534277
,9.104533,45.534275
,9.107094,45.534273
,9.109656,45.534270
,9.112217,45.534268
,9.114779,45.534265
,9.117340,45.534262
,9.119902,45.534260
,9.122463,45.534257
,9.125025,45.534254
,9.127586,45.534251
,9.130148,45.534249
,9.132709,45.534246
,9.135271,45.534243
,9.137832,45.534240
,9.140394,45.534236
,9.142955,45.534233
,9.145517,45.534230
,9.148078,45.534227
,9.150640,45.534223
,9.153201,45.534220
,9.155763,45.534217
,9.158324,45.534213
0.00018,9.160886,45.534209
0.00208,9.163447,45.534206
0.00299,9.166008,45.534202
0.00193,9.168570,45.534198
0.00033,9.171131,45.534195
,9.173693,45.534191
,9.176254,45.534187
,9.178816,45.534183
,9.181377,45.534179
,9.183939,45.534175
,9.186500,45.534170
,9.189062,45.534166
,9.191623,45.534162
,9.194185,45.534158
,9.196746,45.534153
,9.199308,45.534149
,9.201869,45.534144
,9.204431,45.534140
,9.206992,45.534135
,9.209554,45.534131
,9.212115,45.534126
,9.214677,45.534121
,9.217238,45.534116
,9.219799,45.534111
,9.222361,45.534106
,9.224922,45.534101
,9.227484,45.534096
,9.230045,45.534091
,9.232607,45.534086
,9.235168,45.534081
,9.237730,45.534075
,9.240291,45.534070
,9.242853,45.534065
,9.245414,45.534059
,9.247976,45.534054
,9.250537,45.534048
,9.253099,45.534042
,9.255660,45.534037
,9.258221,45.534031
,9.260783,45.534025
,9.263344,45.534019
,9.265906,45.534013
,9.268467,45.534007
,9.271029,45.534001
,9.273590,45.533995
,9.276152,45.533989
,9.278713,45.533983
,9.037933,45.532516
,9.040494,45.532515
,9.043056,45.532514
,9.045617,45.532513
,9.048178,45.532512
,9.050740,45.532511
,9.053301,45.532510
,9.055863,45.532509
,9.058424,45.532508
,9.060985,45.532506
,9.063547,45.532505
,9.066108,45.532503
,9.068670,45.532502
,9.071231,45.532500
,9.073793,45.532499
,9.076354,45.532497
,9.078915,45.532495
,9.081477,45.532493
,9.084038,45.532492
,9.086600,45.532490
,9.089161,45.532488
,9.091722,45.532486
,9.094284,45.532484
,9.096845,45.532481
,9.099407,45.532479
,9.101968,45.532477
,9.104529,45.532475
,9.107091,45.532472
,9.109652,45.532470
,9.112214,45.532467
,9.114775,45.532465
,9.117337,45.532462
,9.119898,45.532460
,9.122459,45.532457
,9.125021,45.532454
,9.127582,45.532451
,9.130144,45.532448
,9.132705,45.532445
,9.135266,45.532442
,9.137828,45.532439
,9.140389,45.532436
,9.142951,45.532433
,9.145512,45.532430
,9.148073,45.532427
,9.150635,45.532423
,9.153196,45.532420
,9.155758,45.532416
0.00004,9.158319,45.532413
0.00303,9.160880,45.532409
0.00776,9.163442,45.532406
0.00785,9.166003,45.532402
0.00406,9.168565,45.532398
0.00201,9.171126,45.532394
0.00152,9.173687,45.532390
0.00073,9.176249,45.532387
0.00071,9.178810,45.532383
0.00033,9.181372,45.532379
,9.183933,45.532374
,9.186494,45.532370
,9.189056,45.532366
,9.191617,45.532362
,9.194179,45.532357
0.00007,9.196740,45.532353
0.00081,9.199301,45.532349
0.00098,9.201863,45.532344
0.00017,9.204424,45.532340
,9.206986,45.532335
,9.209547,45.532330
,9.212108,45.532326
,9.214670,45.532321
,9.217231,45.532316
,9.219792,45.532311
,9.222354,45.532306
,9.224915,45.532301
,9.227477,45.532296
,9.230038,45.532291
,9.232599,45.532286
,9.235161,45.532280
,9.237722,45.532275
,9.240284,45.532270
,9.242845,45.532264
,9.245406,45.532259
,9.247968,45.532253
,9.250529,45.532248
,9.253090,45.532242
,9.255652,45.532236
,9.258213,45.532231
,9.260775,45.532225
,9.263336,45.532219
,9.265897,45.532213
,9.268459,45.532207
,9.271020,45.532201
,9.273581,45.532195
,9.276143,45.532189
,9.278704,45.532183
,9.037932,45.530716
,9.040493,45.530715
,9.043054,45.530714
,9.045616,45.530713
,9.048177,45.530712
,9.050738,45.530711
,9.053300,45.530710
,9.055861,45.530709
,9.058422,45.530707
,9.060984,45.530706
,9.063545,45.530705
,9.066106,45.530703
,9.068668,45.530702
,9.071229,45.530700
,9.073790,45.530698
,9.076352,45.530697
,9.078913,45.530695
,9.081474,45.530693
,9.084035,45.530691
,9.086597,45.530689
,9.089158,45.530688
,9.091719,45.530685
,9.094281,45.530683
,9.096842,45.530681
,9.099403,45.530679
,9.101965,45.530677
,9.104526,45.530674
,9.107087,45.530672
,9.109649,45.530670
,9.112210,45.530667
,9.114771,45.530665
,9.117333,45.530662
,9.119894,45.530659
,9.122455,45.530657
,9.125017,45.530654
,9.127578,45.530651
,9.130139,45.530648
,9.132701,45.530645
,9.135262,45.530642
,9.137823,45.530639
,9.140385,45.530636
,9.142946,45.530633
,9.145507,45.530630
,9.148069,45.530626
,9.150630,45.530623
,9.153191,45.530620
0.00003,9.155753,45.530616
0.00174,9.158314,45.530613
0.00785,9.160875,45.530609
0.01274,9.163437,45.530605
0.01051,9.165998,45.530602
0.00608,9.168559,45.530598
0.00509,9.171121,45.530594
0.00571,9.173682,45.530590
0.00483,9.176243,45.530586
0.00308,9.178804,45.530582
0.00281,9.181366,45.530578
0.00260,9.183927,45.530574
0.00172,9.186488,45.530570
0.00129,9.189050,45.530566
0.00132,9.191611,45.530562
0.00048,9.194172,45.530557
0.00098,9.196734,45.530553
0.00263,9.199295,45.530548
0.00293,9.201856,45.530544
0.00128,9.204418,45.530539
0.00000,9.206979,45.530535
,9.209540,45.530530
,9.212102,45.530525
,9.214663,45.530521
,9.217224,45.530516
,9.219785,45.530511
,9.222347,45.530506
,9.224908,45.530501
,9.227469,45.530496
,9.230031,45.530491
,9.232592,45.530486
,9.235153,45.530480
,9.237715,45.530475
,9.240276,45.530470
,9.242837,45.530464
,9.245398,45.530459
,9.247960,45.530453
,9.250521,45.530448
,9.253082,45.530442
,9.255644,45.530436
,9.258205,45.530430
,9.260766,45.530425
,9.263328,45.530419
,9.265889,45.530413
,9.268450,45.530407
,9.271011,45.530401
,9.273573,45.530395
,9.276134,45.530389
,9.278695,45.530382
,9.037930,45.528916
,9.040492,45.528915
,9.043053,45.528914
,9.045614,45.528913
,9.048175,45.528912
,9.050737,45.528911
,9.053298,45.528910
,9.055859,45.528908
,9.058420,45.528907
,9.060982,45.528906
,9.063543,45.528904
,9.066104,45.528903
,9.068665,45.528901
,9.071227,45.528900
,9.073788,45.528898
,9.076349,45.528897
,9.078910,45.528895
,9.081472,45.528893
,9.084033,45.528891
,9.086594,45.528889
,9.089155,45.528887
,9.091717,45.528885
,9.094278,45.528883
,9.096839,45.528881
,9.099400,45.528879
,9.101962,45.528877
,9.104523,45.528874
,9.107084,45.528872
,9.109645,45.528869
,9.112207,45.528867
,9.114768,45.528864
,9.117329,45.528862
,9.119890,45.528859
,9.122452,45.528856
,9.125013,45.528854
,9.127574,45.528851
,9.130135,45.528848
,9.132696,45.528845
,9.135258,45.528842
,9.137819,45.528839
,9.140380,45.528836
,9.142941,45.528833
,9.145503,45.528829
,9.148064,45.528826
,9.150625,45.528823
,9.153186,45.528819
0.00039,9.155748,45.528816
0.00311,9.158309,45.528812
0.00916,9.160870,45.528809
0.01244,9.163431,45.528805
0.00875,9.165993,45.528801
0.00504,9.168554,45.528798
0.00637,9.171115,45.528794
0.00790,9.173676,45.528790
0.00696,9.176238,45.528786
0.00489,9.178799,45.528782
0.00636,9.181360,45.528778
0.00679,9.183921,45.528774
0.00586,9.186482,45.528770
0.00419,9.189044,45.528766
0.00317,9.191605,45.528761
0.00176,9.194166,45.528757
0.00148,9.196727,45.528753
0.00325,9.199289,45.528748
0.00359,9.201850,45.528744
0.00179,9.204411,45.528739
0.00025,9.206972,45.528735
0.00001,9.209534,45.528730
,9.212095,45.528725
,9.214656,45.528720
,9.217217,45.528716
,9.219778,45.528711
,9.222340,45.528706
,9.224901,45.528701
,9.227462,45.528696
,9.230023,45.528690
,9.232585,45.528685
,9.235146,45.528680
,9.237707,45.528675
,9.240268,45.528669
,9.242829,45.528664
,9.245391,45.528659
,9.247952,45.528653
,9.250513,45.528647
,9.253074,45.528642
,9.255636,45.528636
,9.258197,45.528630
,9.260758,45.528624
,9.263319,45.528619
,9.265880,45.528613
,9.268442,45.528607
,9.271003,45.528601
,9.273564,45.528595
,9.276125,45.528588
,9.278686,45.528582
,9.037929,45.527116
,9.040490,45.527115
,9.043051,45.527114
,9.045613,45.527113
,9.048174,45.527112
,9.050735,45.527111
,9.053296,45.527109
,9.055857,45.527108
,9.058418,45.527107
,9.060980,45.527106
,9.063541,45.527104
,9.066102,45.527103
,9.068663,45.527101
,9.071224,45.527100
,9.073785,45.527098
,9.076347,45.527096
,9.078908,45.527095
,9.081469,45.527093
,9.084030,45.527091
,9.086591,45.527089
,9.089152,45.527087
,9.091714,45.527085
,9.094275,45.527083
,9.096836,45.527081
,9.099397,45.527079
,9.101958,45.527076
,9.104519,45.527074
,9.107081,45.527072
,9.109642,45.527069
,9.112203,45.527067
,9.114764,45.527064
,9.117325,45.527062
,9.119886,45.527059
,9.122448,45.527056
,9.125009,45.527053
,9.127570,45.527051
,9.130131,45.527048
,9.132692,45.527045
,9.135253,45.527042
,9.137815,45.527039
,9.140376,45.527036
,9.142937,45.527032
,9.145498,45.527029
,9.148059,45.527026
,9.150620,45.527023
,9.153182,45.527019
0.00029,9.155743,45.527016
0.00254,9.158304,45.527012
0.00629,9.160865,45.527009
0.00780,9.163426,45.527005
0.00387,9.165987,45.527001
0.00261,9.168548,45.526998
0.00663,9.171110,45.526994
0.01038,9.173671,45.526990
0.00955,9.176232,45.526986
0.00546,9.178793,45.526982
0.00649,9.181354,45.526978
0.00739,9.183915,45.526974
0.00690,9.186477,45.526970
0.00532,9.189038,45.526965
0.00514,9.191599,45.526961
0.00334,9.194160,45.526957
0.00091,9.196721,45.526952
0.00208,9.199282,45.526948
0.00248,9.201843,45.526944
0.00272,9.204405,45.526939
0.00278,9.206966,45.526934
0.00203,9.209527,45.526930
0.00073,9.212088,45.526925
0.00023,9.214649,45.526920
0.00008,9.217210,45.526915
0.00042,9.219771,45.526910
0.00057,9.222333,45.526905
0.00029,9.224894,45.526900
,9.227455,45.526895
,9.230016,45.526890
,9.232577,45.526885
,9.235138,45.526880
,9.237699,45.526875
,9.240261,45.526869
,9.242822,45.526864
,9.245383,45.526858
,9.247944,45.526853
,9.250505,45.526847
,9.253066,45.526842
,9.255627,45.526836
,9.258188,45.526830
,9.260750,45.526824
,9.263311,45.526818
,9.265872,45.526812
,9.268433,45.526806
,9.270994,45.526800
,9.273555,45.526794
,9.276116,45.526788
,9.278678,45.526782
,9.037928,45.525315
,9.040489,45.525314
,9.043050,45.525314
,9.045611,45.525313
,9.048172,45.525311
,9.050733,45.525310
,9.053294,45.525309
,9.055856,45.525308
,9.058417,45.525307
,9.060978,45.525305
,9.063539,45.525304
,9.066100,45.525303
,9.068661,45.525301
,9.071222,45.525299
,9.073783,45.525298
,9.076344,45.525296
,9.078905,45.525294
,9.081466,45.525293
,9.084027,45.525291
,9.086589,45.525289
,9.089150,45.525287
,9.091711,45.525285
,9.094272,45.525283
,9.096833,45.525281
,9.099394,45.525278
,9.101955,45.525276
,9.104516,45.525274
,9.107077,45.525271
,9.109638,45.525269
,9.112199,45.525267
,9.114760,45.525264
,9.117322,45.525261
,9.119883,45.525259
,9.122444,45.525256
0.00018,9.125005,45.525253
0.00007,9.127566,45.525250
,9.130127,45.525248
,9.132688,45.525245
,9.135249,45.525242
,9.137810,45.525239
,9.140371,45.525235
,9.142932,45.525232
0.00000,9.145493,45.525229
0.00016,9.148054,45.525226
,9.150616,45.525222
,9.153177,45.525219
0.00003,9.155738,45.525215
0.00204,9.158299,45.525212
0.00435,9.160860,45.525208
0.00406,9.163421,45.525205
0.00246,9.165982,45.525201
0.00431,9.168543,45.525197
0.01119,9.171104,45.525193
0.01642,9.173665,45.525190
0.01427,9.176226,45.525186
0.00735,9.178787,45.525182
0.00360,9.181348,45.525178
0.00435,9.183910,45.525174
0.00378,9.186471,45.525169
0.00582,9.189032,45.525165
0.00826,9.191593,45.525161
0.00606,9.194154,45.525157
0.00180,9.196715,45.525152
0.00029,9.199276,45.525148
0.00109,9.201837,45.525143
0.00460,9.204398,45.525139
0.00687,9.206959,45.525134
0.00675,9.209520,45.525129
0.01032,9.212081,45.525125
0.01648,9.214642,45.525120
0.01177,9.217203,45.525115
0.00421,9.219764,45.525110
0.00412,9.222325,45.525105
0.00230,9.224887,45.525100
0.00065,9.227448,45.525095
,9.230009,45.525090
,9.232570,45.525085
,9.235131,45.525080
,9.237692,45.525074
,9.240253,45.525069
,9.242814,45.525064
,9.245375,45.525058
,9.247936,45.525053
,9.250497,45.525047
,9.253058,45.525041
,9.255619,45.525036
